mcc	acc	f1	f1_weighted	precision	recall	auroc	tp	tn	fp	fn	name	variables	representation	fold	run
0.6527164926881606	0.8252656434474617	0.821256038647343	0.8254138043638631	0.7906976744186046	0.8542713567839196	0.9025640451701715	340	359	58	90	rf	{'n_estimators': 761, 'max_depth': 21, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013970439937852224, 'n_jobs': 10}	ecfp-8-1024	0	54
0.6401496667721523	0.8193624557260921	0.8145454545454546	0.8195121208951107	0.7887323943661971	0.8421052631578947	0.9015451575366988	336	358	63	90	rf	{'n_estimators': 761, 'max_depth': 21, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013970439937852224, 'n_jobs': 10}	ecfp-8-1024	1	54
0.6392404868500511	0.8181818181818182	0.815347721822542	0.8183004547736018	0.7816091954022989	0.8521303258145363	0.8811593716433942	340	353	59	95	rf	{'n_estimators': 761, 'max_depth': 21, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013970439937852224, 'n_jobs': 10}	ecfp-8-1024	2	54
0.6540567230750305	0.8264462809917356	0.8213851761846902	0.8265915480642684	0.7971698113207547	0.8471177944862155	0.9063506981740064	338	362	61	86	rf	{'n_estimators': 761, 'max_depth': 21, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013970439937852224, 'n_jobs': 10}	ecfp-8-1024	3	54
0.6486157341698701	0.8238770685579196	0.818070818070818	0.8240300396474997	0.7957244655581948	0.8417085427135679	0.890473573223259	335	362	63	86	rf	{'n_estimators': 761, 'max_depth': 21, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013970439937852224, 'n_jobs': 10}	ecfp-8-1024	4	54
0.6297472691615504	0.8134592680047226	0.8100961538461539	0.813599722888375	0.7764976958525346	0.8467336683417085	0.9043043726427237	337	352	61	97	rf	{'n_estimators': 554, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0008345029166377237, 'n_jobs': 10}	ecfp-8-1024	0	55
0.6404483328855508	0.8193624557260921	0.814993954050786	0.819508576312694	0.7873831775700935	0.8446115288220551	0.9024906015037595	337	357	62	91	rf	{'n_estimators': 554, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0008345029166377237, 'n_jobs': 10}	ecfp-8-1024	1	55
0.6338263638873904	0.8158205430932703	0.8120481927710843	0.8159602597718698	0.7819025522041764	0.8446115288220551	0.8833579484425349	337	354	62	94	rf	{'n_estimators': 554, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0008345029166377237, 'n_jobs': 10}	ecfp-8-1024	2	55
0.6543413321586364	0.8264462809917356	0.8218181818181818	0.8265900769384397	0.795774647887324	0.849624060150376	0.9069716702470462	339	361	60	87	rf	{'n_estimators': 554, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0008345029166377237, 'n_jobs': 10}	ecfp-8-1024	3	55
0.636392020008823	0.817966903073286	0.8112745098039216	0.8181196974401665	0.7918660287081339	0.8316582914572864	0.8913821338837042	331	361	67	87	rf	{'n_estimators': 554, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0008345029166377237, 'n_jobs': 10}	ecfp-8-1024	4	55
0.6505184961076074	0.8240850059031877	0.8202653799758746	0.8242307257362529	0.7888631090487239	0.8542713567839196	0.9066826336582691	340	358	58	91	rf	{'n_estimators': 404, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.509492530582805e-05, 'n_jobs': 10}	ecfp-8-1024	0	56
0.6371002180114202	0.8181818181818182	0.8121951219512196	0.8183325130526113	0.7909738717339667	0.8345864661654135	0.903078007518797	333	360	66	88	rf	{'n_estimators': 404, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.509492530582805e-05, 'n_jobs': 10}	ecfp-8-1024	1	56
0.6360302867664607	0.8170011806375442	0.8130277442702051	0.8171435812472408	0.7837209302325582	0.8446115288220551	0.8860544217687074	337	355	62	93	rf	{'n_estimators': 404, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.509492530582805e-05, 'n_jobs': 10}	ecfp-8-1024	2	56
0.646078838048134	0.8229043683589138	0.8161764705882353	0.8230422979259664	0.7985611510791367	0.8345864661654135	0.9066360096670247	333	364	66	84	rf	{'n_estimators': 404, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.509492530582805e-05, 'n_jobs': 10}	ecfp-8-1024	3	56
0.6486157341698701	0.8238770685579196	0.818070818070818	0.8240300396474997	0.7957244655581948	0.8417085427135679	0.8928851848528356	335	362	63	86	rf	{'n_estimators': 404, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.509492530582805e-05, 'n_jobs': 10}	ecfp-8-1024	4	56
-0.014384205277704641	0.4982290436835891	0.43105756358768405	0.4947534338370217	0.46131805157593125	0.4045226130653266	0.4921769202359235	161	261	237	188	rf	{'n_estimators': 21, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002841719346663948, 'n_jobs': 10}	chemberta-2	0	57
-0.05641376531962067	0.4757969303423849	0.421875	0.47404999955375465	0.43902439024390244	0.40601503759398494	0.4731695309702828	162	241	237	207	rf	{'n_estimators': 21, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002841719346663948, 'n_jobs': 10}	chemberta-2	1	57
0.03350915361613175	0.5194805194805194	0.4788732394366197	0.5187244145947075	0.4895287958115183	0.46867167919799496	0.5123467150017902	187	253	212	195	rf	{'n_estimators': 21, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002841719346663948, 'n_jobs': 10}	chemberta-2	2	57
-0.0453665613691098	0.4805194805194805	0.43444730077120824	0.47951353773021693	0.44591029023746703	0.42355889724310775	0.4708199069101324	169	238	230	210	rf	{'n_estimators': 21, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002841719346663948, 'n_jobs': 10}	chemberta-2	3	57
0.012813167487799058	0.5070921985815603	0.48581997533908755	0.5074543817241677	0.47699757869249393	0.4949748743718593	0.5014694005743001	197	232	201	216	rf	{'n_estimators': 21, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002841719346663948, 'n_jobs': 10}	chemberta-2	4	57
0.6542970955682933	0.8264462809917356	0.8213851761846902	0.8266031694300711	0.7952941176470588	0.8492462311557789	0.9087307360857741	338	362	60	87	rf	{'n_estimators': 865, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.84596950390937e-05, 'n_jobs': 10}	ecfp-8-1024	0	58
0.6535312587213947	0.8264462809917356	0.8205128205128205	0.8265886840432295	0.8	0.8421052631578947	0.9055171410669531	336	364	63	84	rf	{'n_estimators': 865, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.84596950390937e-05, 'n_jobs': 10}	ecfp-8-1024	1	58
0.645492346728192	0.8217237308146399	0.8178528347406514	0.8218624565698928	0.7883720930232558	0.849624060150376	0.8873970640887934	339	357	60	91	rf	{'n_estimators': 865, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.84596950390937e-05, 'n_jobs': 10}	ecfp-8-1024	2	58
0.6540567230750305	0.8264462809917356	0.8213851761846902	0.8265915480642684	0.7971698113207547	0.8471177944862155	0.9091982187611887	338	362	61	86	rf	{'n_estimators': 865, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.84596950390937e-05, 'n_jobs': 10}	ecfp-8-1024	3	58
0.6386400505432507	0.8191489361702128	0.8122699386503067	0.819297968043506	0.7937649880095923	0.8316582914572864	0.8944667534099067	331	362	67	86	rf	{'n_estimators': 865, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.84596950390937e-05, 'n_jobs': 10}	ecfp-8-1024	4	58
0.6495659314518275	0.8240850059031877	0.818955042527339	0.8242440288780993	0.7929411764705883	0.8467336683417085	0.9097715750243422	337	361	61	88	rf	{'n_estimators': 580, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.599030330340206e-06, 'n_jobs': 10}	ecfp-8-1024	0	59
0.6510436261040348	0.8252656434474617	0.8190709046454768	0.825407075840201	0.7995226730310262	0.8395989974937343	0.9046723952738991	335	364	64	84	rf	{'n_estimators': 580, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.599030330340206e-06, 'n_jobs': 10}	ecfp-8-1024	1	59
0.6379318945056831	0.8181818181818182	0.8135593220338984	0.8183309309607835	0.7868852459016393	0.8421052631578947	0.888655791263874	336	357	63	91	rf	{'n_estimators': 580, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.599030330340206e-06, 'n_jobs': 10}	ecfp-8-1024	2	59
0.6719888889431643	0.8358913813459268	0.8294478527607362	0.8360160002150375	0.8125	0.8471177944862155	0.9115702201933404	338	370	61	78	rf	{'n_estimators': 580, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.599030330340206e-06, 'n_jobs': 10}	ecfp-8-1024	3	59
0.6526218331670567	0.8262411347517731	0.8191881918819188	0.8263775397902117	0.8024096385542169	0.8366834170854272	0.8996208722182341	333	366	65	82	rf	{'n_estimators': 580, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.599030330340206e-06, 'n_jobs': 10}	ecfp-8-1024	4	59
0.6164721585122934	0.8087367178276269	0.7980049875311721	0.8088089043542849	0.7920792079207921	0.8040201005025126	0.8864702129802688	320	365	78	84	knn	{'n_neighbors': 31, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	0	60
0.6366167780864027	0.8181818181818182	0.8112745098039216	0.8183234258706589	0.7937649880095923	0.8295739348370927	0.8834978070175439	331	362	68	86	knn	{'n_neighbors': 31, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	1	60
0.6030665380786258	0.8016528925619835	0.7931034482758621	0.8017885980268424	0.7796610169491526	0.8070175438596491	0.8744125939849624	322	357	77	91	knn	{'n_neighbors': 31, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	2	60
0.6386572368535373	0.8193624557260921	0.8118081180811808	0.8194910766848591	0.7971014492753623	0.8270676691729323	0.908311515395632	330	364	69	84	knn	{'n_neighbors': 31, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	3	60
0.6099865014776757	0.8049645390070922	0.7970479704797048	0.8051176467032987	0.7807228915662651	0.8140703517587939	0.8843492013639627	324	357	74	91	knn	{'n_neighbors': 31, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	4	60
-0.028838118019828447	0.4946871310507674	0.3903133903133903	0.48479687739218535	0.4506578947368421	0.3442211055276382	0.49250707882396394	137	282	261	167	rf	{'n_estimators': 649, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.856128934467158e-07, 'n_jobs': 10}	esm2-8m	0	61
-0.020242943621976858	0.4970484061393152	0.4099722991689751	0.4902399862527455	0.4582043343653251	0.37092731829573933	0.4902938148943788	148	273	251	175	rf	{'n_estimators': 649, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.856128934467158e-07, 'n_jobs': 10}	esm2-8m	1	61
0.032079624090783215	0.5242030696576151	0.41678726483357453	0.5127439558827673	0.4931506849315068	0.3609022556390977	0.5119495166487648	144	300	255	148	rf	{'n_estimators': 649, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.856128934467158e-07, 'n_jobs': 10}	esm2-8m	2	61
-0.030633412433676427	0.4946871310507674	0.37790697674418605	0.48191792928762234	0.44982698961937717	0.3258145363408521	0.4872728696741854	130	289	269	159	rf	{'n_estimators': 649, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.856128934467158e-07, 'n_jobs': 10}	esm2-8m	3	61
-0.03261436785686027	0.491725768321513	0.39775910364145656	0.4838471727143917	0.44936708860759494	0.35678391959798994	0.4855359386216798	142	274	256	174	rf	{'n_estimators': 649, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.856128934467158e-07, 'n_jobs': 10}	esm2-8m	4	61
0.6674255180668659	0.833530106257379	0.8269938650306748	0.833671390197433	0.8081534772182254	0.8467336683417085	0.9117469306443128	337	369	61	80	rf	{'n_estimators': 486, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.1533265823803497e-05, 'n_jobs': 10}	ecfp-8-1024	0	62
0.6481205635323614	0.8240850059031877	0.8167281672816729	0.8242102642225098	0.8019323671497585	0.8320802005012531	0.9044877819548871	332	366	67	82	rf	{'n_estimators': 486, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.1533265823803497e-05, 'n_jobs': 10}	ecfp-8-1024	1	62
0.6560224385267324	0.8276269185360094	0.8219512195121951	0.8277697851018262	0.8004750593824228	0.8446115288220551	0.8911228965270318	337	364	62	84	rf	{'n_estimators': 486, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.1533265823803497e-05, 'n_jobs': 10}	ecfp-8-1024	2	62
0.668651400102662	0.8347107438016529	0.8258706467661692	0.8347703399614427	0.8197530864197531	0.8320802005012531	0.9124765037593985	332	375	67	73	rf	{'n_estimators': 486, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.1533265823803497e-05, 'n_jobs': 10}	ecfp-8-1024	3	62
0.6328926533124016	0.8167848699763594	0.8074534161490683	0.8168795521459711	0.7985257985257985	0.8165829145728644	0.899385319454415	325	366	73	82	rf	{'n_estimators': 486, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.1533265823803497e-05, 'n_jobs': 10}	ecfp-8-1024	4	62
